Year,State,District,Water Level,avg_depth
2022,Kerala,Kannur,5 to 10 Post Monsoon (in mbgl),7.5
2022,Kerala,Alappuzha,0 to 2 Post Monsoon (in mbgl),1.0
2022,Kerala,Kollam,5 to 10 Post Monsoon (in mbgl),7.5
2022,Kerala,Kozhikode,2 to 5 Post Monsoon (in mbgl),3.5
2022,Kerala,Pathanamthitta,5 to 10 Post Monsoon (in mbgl),7.5
2022,Kerala,Idukki,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Raisen,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Narsinghpur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Katni,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Madhya Pradesh,Bhopal,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Khandwa,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Gwalior,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Seoni,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Mandla,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Rajgarh,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Bhind,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Madhya Pradesh,Umaria,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Dindori,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Sheopur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Balaghat,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Morena,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Madhya Pradesh,Shajapur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Ratlam,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Madhya Pradesh,Jhabua,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Vidisha,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Guna,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Ujjain,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Mandsaur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Neemuch,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Anuppur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Rewa,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Agar Malwa,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Harda,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Madhya Pradesh,Ashok Nagar,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Indore,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Madhya Pradesh,Burhanpur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Hoshangabad,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Shahdol,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Panna,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Damoh,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Betul,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Dhar,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Chhatarpur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Singrauli,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Barwani,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Chhindwara,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Datia,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Madhya Pradesh,Sehore,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Madhya Pradesh,Alirajpur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Sidhi,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Satna,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Khargone,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Sagar,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Dewas,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Madhya Pradesh,Tikamgarh,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Jabalpur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Shivpuri,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Raisen,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Narsinghpur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Katni,5 to 10 Post Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Bhopal,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Khandwa,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Gwalior,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Seoni,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Mandla,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Rajgarh,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Bhind,10 to 20 Post Monsoon (in mbgl),15.0
2022,Madhya Pradesh,Umaria,5 to 10 Post Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Dindori,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Sheopur,0 to 2 Post Monsoon (in mbgl),1.0
2022,Madhya Pradesh,Balaghat,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Morena,20 to 40 Post Monsoon (in mbgl),30.0
2022,Madhya Pradesh,Shajapur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Ratlam,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Jhabua,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Vidisha,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Guna,5 to 10 Post Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Ujjain,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Mandsaur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Neemuch,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Anuppur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Rewa,5 to 10 Post Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Agar Malwa,5 to 10 Post Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Harda,5 to 10 Post Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Ashok Nagar,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Indore,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Burhanpur,5 to 10 Post Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Hoshangabad,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Shahdol,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Panna,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Damoh,0 to 2 Post Monsoon (in mbgl),1.0
2022,Madhya Pradesh,Betul,0 to 2 Post Monsoon (in mbgl),1.0
2022,Madhya Pradesh,Dhar,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Chhatarpur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Singrauli,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Barwani,5 to 10 Post Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Chhindwara,5 to 10 Post Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Datia,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Sehore,5 to 10 Post Monsoon (in mbgl),7.5
2022,Madhya Pradesh,Alirajpur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Sidhi,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Satna,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Khargone,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Sagar,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Dewas,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Tikamgarh,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Jabalpur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Madhya Pradesh,Shivpuri,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Yavatmal,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Jalgaon,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Akola,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Hingoli,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Maharashtra,Ratnagiri,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Sindhudurg,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Washim,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Gadchiroli,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Kolhapur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Wardha,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Ahmednagar,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Bhandara,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Maharashtra,Amravati,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Mumbai City,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Maharashtra,Thane,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Mumbai Suburban,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Maharashtra,Dhule,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Latur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Parbhani,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Nashik,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Nagpur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Buldana,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Sangli,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Maharashtra,Raigad,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Maharashtra,Gondia,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Satara,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Chandrapur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Nanded,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Aurangabad,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Solapur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Beed,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Jalna,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Pune,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Nandurbar,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Osmanabad,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Maharashtra,Yavatmal,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Jalgaon,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Akola,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Hingoli,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Ratnagiri,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Sindhudurg,5 to 10 Post Monsoon (in mbgl),7.5
2022,Maharashtra,Washim,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Gadchiroli,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Kolhapur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Wardha,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Ahmednagar,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Bhandara,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Amravati,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Mumbai City,0 to 2 Post Monsoon (in mbgl),1.0
2022,Maharashtra,Thane,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Mumbai Suburban,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Dhule,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Latur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Parbhani,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Nashik,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Nagpur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Buldana,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Sangli,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Raigad,0 to 2 Post Monsoon (in mbgl),1.0
2022,Maharashtra,Gondia,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Satara,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Chandrapur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Nanded,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Aurangabad,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Solapur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Beed,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Jalna,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Pune,2 to 5 Post Monsoon (in mbgl),3.5
2022,Maharashtra,Nandurbar,5 to 10 Post Monsoon (in mbgl),7.5
2022,Maharashtra,Osmanabad,2 to 5 Post Monsoon (in mbgl),3.5
2022,Meghalaya,West Khasi Hills,0 to 2 Pre Monsoon (in mbgl),1.0
2022,Meghalaya,South West Garo Hills,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Meghalaya,North Garo Hills,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Meghalaya,East Garo Hills,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Meghalaya,West Jaintia Hills,0 to 2 Pre Monsoon (in mbgl),1.0
2022,Meghalaya,South Garo Hills,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Meghalaya,Ri Bhoi,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Meghalaya,East Khasi Hills,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Meghalaya,West Garo Hills,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Meghalaya,East Jaintia Hills,20 to 40 Post Monsoon (in mbgl),30.0
2022,Meghalaya,West Khasi Hills,0 to 2 Post Monsoon (in mbgl),1.0
2022,Meghalaya,South West Garo Hills,0 to 2 Post Monsoon (in mbgl),1.0
2022,Meghalaya,North Garo Hills,2 to 5 Post Monsoon (in mbgl),3.5
2022,Meghalaya,East Garo Hills,2 to 5 Post Monsoon (in mbgl),3.5
2022,Meghalaya,West Jaintia Hills,0 to 2 Post Monsoon (in mbgl),1.0
2022,Meghalaya,South Garo Hills,0 to 2 Post Monsoon (in mbgl),1.0
2022,Meghalaya,Ri Bhoi,2 to 5 Post Monsoon (in mbgl),3.5
2022,Meghalaya,East Khasi Hills,0 to 2 Post Monsoon (in mbgl),1.0
2022,Meghalaya,West Garo Hills,0 to 2 Post Monsoon (in mbgl),1.0
2022,Nagaland,Dimapur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Nagaland,Dimapur,5 to 10 Post Monsoon (in mbgl),7.5
2022,Odisha,Bargarh,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Jagatsinghapur,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Jajapur,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Ganjam,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Puri,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Sambalpur,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Malkangiri,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Nuapada,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Deogarh,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Angul,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Rayagada,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Mayurbhanj,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Bhadrak,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Kendrapara,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Kalahandi,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Sundargarh,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Subarnapur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Kendujhar,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Koraput,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Dhenkanal,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Cuttack,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Nayagarh,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Gajapati,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Nabarangapur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Balangir,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Khordha,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Odisha,Kandhamal,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Boudh,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Jharsuguda,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Baleshwar,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Odisha,Bargarh,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Jagatsinghapur,0 to 2 Post Monsoon (in mbgl),1.0
2022,Odisha,Jajapur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Ganjam,0 to 2 Post Monsoon (in mbgl),1.0
2022,Odisha,Puri,0 to 2 Post Monsoon (in mbgl),1.0
2022,Odisha,Sambalpur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Malkangiri,0 to 2 Post Monsoon (in mbgl),1.0
2022,Odisha,Nuapada,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Deogarh,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Angul,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Rayagada,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Mayurbhanj,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Bhadrak,0 to 2 Post Monsoon (in mbgl),1.0
2022,Odisha,Kendrapara,0 to 2 Post Monsoon (in mbgl),1.0
2022,Odisha,Kalahandi,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Sundargarh,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Subarnapur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Kendujhar,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Koraput,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Dhenkanal,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Cuttack,0 to 2 Post Monsoon (in mbgl),1.0
2022,Odisha,Nayagarh,0 to 2 Post Monsoon (in mbgl),1.0
2022,Odisha,Gajapati,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Nabarangapur,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Balangir,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Khordha,0 to 2 Post Monsoon (in mbgl),1.0
2022,Odisha,Kandhamal,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Boudh,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Jharsuguda,2 to 5 Post Monsoon (in mbgl),3.5
2022,Odisha,Baleshwar,2 to 5 Post Monsoon (in mbgl),3.5
2022,Punjab,Mansa,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Tarn Taran,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Jalandhar,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Kapurthala,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Punjab,Gurdaspur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Punjab,Bathinda,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Patiala,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Muktsar,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Punjab,Sas Nagar/Mohali,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Barnala,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Rupnagar,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Punjab,Moga,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Nawanshahr/Sbs Nagar,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Amritsar,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Punjab,Hoshiarpur,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Sangrur,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Fazilka,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Punjab,Fatehgarh Sahib,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Faridkot,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Punjab,Ludhiana,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Punjab,Pathankot,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Punjab,Ferozepur,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Punjab,Mansa,10 to 20 Post Monsoon (in mbgl),15.0
2022,Punjab,Tarn Taran,10 to 20 Post Monsoon (in mbgl),15.0
2022,Punjab,Jalandhar,20 to 40 Post Monsoon (in mbgl),30.0
2022,Punjab,Kapurthala,10 to 20 Post Monsoon (in mbgl),15.0
2022,Punjab,Gurdaspur,5 to 10 Post Monsoon (in mbgl),7.5
2022,Punjab,Bathinda,20 to 40 Post Monsoon (in mbgl),30.0
2022,Punjab,Patiala,20 to 40 Post Monsoon (in mbgl),30.0
2022,Punjab,Muktsar,2 to 5 Post Monsoon (in mbgl),3.5
2022,Punjab,Sas Nagar/Mohali,20 to 40 Post Monsoon (in mbgl),30.0
2022,Punjab,Rupnagar,5 to 10 Post Monsoon (in mbgl),7.5
2022,Punjab,Moga,20 to 40 Post Monsoon (in mbgl),30.0
2022,Punjab,Nawanshahr/Sbs Nagar,10 to 20 Post Monsoon (in mbgl),15.0
2022,Punjab,Amritsar,20 to 40 Post Monsoon (in mbgl),30.0
2022,Punjab,Hoshiarpur,20 to 40 Post Monsoon (in mbgl),30.0
2022,Punjab,Sangrur,20 to 40 Post Monsoon (in mbgl),30.0
2022,Punjab,Fazilka,2 to 5 Post Monsoon (in mbgl),3.5
2022,Punjab,Fatehgarh Sahib,20 to 40 Post Monsoon (in mbgl),30.0
2022,Punjab,Faridkot,10 to 20 Post Monsoon (in mbgl),15.0
2022,Punjab,Ludhiana,20 to 40 Post Monsoon (in mbgl),30.0
2022,Punjab,Pathankot,5 to 10 Post Monsoon (in mbgl),7.5
2022,Punjab,Ferozepur,10 to 20 Post Monsoon (in mbgl),15.0
2022,Rajasthan,Bhilwara,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Rajasthan,Baran,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Rajasthan,Alwar,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Rajasthan,Banswara,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Rajasthan,Barmer,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Rajasthan,Bikaner,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Rajasthan,Jaisalmer,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Rajasthan,Churu,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Rajasthan,Karauli,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Rajasthan,Hanumangarh,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Rajasthan,Sirohi,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Rajasthan,Bharatpur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Rajasthan,Chittorgarh,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Rajasthan,Dhaulpur,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Rajasthan,Tonk,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Rajasthan,Rajsamand,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Rajasthan,Dungarpur,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Rajasthan,Nagaur,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Rajasthan,Sri Ganganagar,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Rajasthan,Jhalawar,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Rajasthan,Udaipur,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Rajasthan,Pratapgarh,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Rajasthan,Bundi,2 to 5 Pre Monsoon (in mbgl),3.5
2022,Rajasthan,Sawai Madhopur,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Rajasthan,Kota,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Rajasthan,Pali,5 to 10 Pre Monsoon (in mbgl),7.5
2022,Rajasthan,Ajmer,10 to 20 Pre Monsoon (in mbgl),15.0
2022,Rajasthan,Dausa,20 to 40 Pre Monsoon (in mbgl),30.0
2022,Rajasthan,Bhilwara,2 to 5 Post Monsoon (in mbgl),3.5
2022,Rajasthan,Baran,2 to 5 Post Monsoon (in mbgl),3.5
2022,Rajasthan,Alwar,20 to 40 Post Monsoon (in mbgl),30.0
2022,Rajasthan,Banswara,2 to 5 Post Monsoon (in mbgl),3.5
2022,Rajasthan,Barmer,10 to 20 Post Monsoon (in mbgl),15.0
2022,Rajasthan,Bikaner,10 to 20 Post Monsoon (in mbgl),15.0
2022,Rajasthan,Jaisalmer,20 to 40 Post Monsoon (in mbgl),30.0
2022,Rajasthan,Churu,20 to 40 Post Monsoon (in mbgl),30.0
2022,Rajasthan,Karauli,10 to 20 Post Monsoon (in mbgl),15.0
2022,Rajasthan,Hanumangarh,20 to 40 Post Monsoon (in mbgl),30.0
